ID,Scientific Name,Class,Category,Trend,Systems,Threats
2764433.0,Isonema bucholzii,MAGNOLIOPSIDA,VU,Decreasing,,
2754177.0,Warneckea austro-occidentalis,MAGNOLIOPSIDA,EN,Decreasing,,
2753760.0,Memecylon mamfeanum,MAGNOLIOPSIDA,EN,Decreasing,,
2769312.0,Tricheilostoma greenwelli,REPTILIA,DD,Unknown,,
2769319.0,Tricheilostoma sundewalli,REPTILIA,LC,Unknown,,
2771479.0,Agama doriae,REPTILIA,LC,Stable,,
2771493.0,Agama paragama,REPTILIA,LC,Unknown,,
2771556.0,Baikia africana,REPTILIA,DD,Unknown,,
2771500.0,Agama sankaranica,REPTILIA,LC,Unknown,,
2771570.0,Cynisca gansi,REPTILIA,CR,Unknown,,
2771598.0,Cynisca leucura,REPTILIA,LC,Stable,,
2771584.0,Cynisca kigomensis,REPTILIA,CR,Unknown,,
2771710.0,Trioceros serratus,REPTILIA,VU,Decreasing,,
2771619.0,Cynisca nigeriensis,REPTILIA,VU,Unknown,,
2771717.0,Hemitheconyx caudicinctus,REPTILIA,LC,Unknown,,
2771738.0,Ancylodactylus gigas,REPTILIA,DD,Unknown,,
2771752.0,Ancylodactylus petrodroma,REPTILIA,DD,Unknown,,
2771759.0,Ancylodactylus spinicollis,REPTILIA,LC,Unknown,,
2771766.0,Hemidactylus angulatus,REPTILIA,LC,Stable,,
2771773.0,Hemidactylus ansorgii,REPTILIA,LC,Unknown,,
2771794.0,Hemidactylus fasciatus,REPTILIA,LC,Unknown,,
2771780.0,Hemidactylus beninensis,REPTILIA,LC,Unknown,,
2771808.0,Hemidactylus makolowodei,REPTILIA,DD,Unknown,,
2771815.0,Hemidactylus matschiei,REPTILIA,LC,Unknown,,
2771822.0,Hemidactylus muriceus,REPTILIA,LC,Unknown,,
2771836.0,Lygodactylus conraui,REPTILIA,LC,Unknown,,
2771829.0,Hemidactylus pseudomuriceus,REPTILIA,DD,Unknown,,
2771843.0,Lygodactylus fischeri,REPTILIA,LC,Unknown,,
2787674.0,Balistes vetula,ACTINOPTERYGII,NT,Decreasing,,
2771850.0,Lygodactylus gutturalis,REPTILIA,LC,Stable,,
2831968.0,Diospyros crassiflora,MAGNOLIOPSIDA,VU,Decreasing,,
2854685.0,Baphia dewildeana,MAGNOLIOPSIDA,VU,Decreasing,,
2837924.0,Prunus africana,MAGNOLIOPSIDA,VU,Decreasing,,
2854764.0,Baphia latiloi,MAGNOLIOPSIDA,VU,Decreasing,,
2854924.0,Millettia conraui,MAGNOLIOPSIDA,EN,Decreasing,,
2854841.0,Baphia obanensis,MAGNOLIOPSIDA,EN,Decreasing,,
2855003.0,Millettia macrophylla,MAGNOLIOPSIDA,NT,Decreasing,,
2872747.0,Carcharhinus obscurus,CHONDRICHTHYES,EN,Decreasing,,
2870736.0,Carcharhinus limbatus,CHONDRICHTHYES,VU,Decreasing,,
2874370.0,Carcharhinus plumbeus,CHONDRICHTHYES,EN,Decreasing,,
2876505.0,Carcharias taurus,CHONDRICHTHYES,CR,Decreasing,,
2878674.0,Carcharodon carcharias,CHONDRICHTHYES,VU,Decreasing,,
2900108.0,Pseudocarcharias kamoharai,CHONDRICHTHYES,LC,Increasing,,
2903170.0,Isurus oxyrinchus,CHONDRICHTHYES,EN,Decreasing,,
2900765.0,Alopias vulpinus,CHONDRICHTHYES,VU,Decreasing,,
2907336.0,Galeorhinus galeus,CHONDRICHTHYES,CR,Decreasing,,
2908817.0,Carcharhinus brevipinna,CHONDRICHTHYES,VU,Decreasing,,
2909465.0,Carcharhinus falciformis,CHONDRICHTHYES,NT,Decreasing,,
2913541.0,Galeocerdo cuvier,CHONDRICHTHYES,NT,Decreasing,,
2910670.0,Carcharhinus leucas,CHONDRICHTHYES,VU,Decreasing,,
2915472.0,Negaprion brevirostris,CHONDRICHTHYES,VU,Decreasing,,
2915850.0,Prionace glauca,CHONDRICHTHYES,NT,Decreasing,,
2918526.0,Sphyrna lewini,CHONDRICHTHYES,CR,Decreasing,,
2920499.0,Sphyrna mokarran,CHONDRICHTHYES,CR,Decreasing,,
2926941.0,Isoglossa nervosa,MAGNOLIOPSIDA,VU,Decreasing,,
2924463.0,Aetobatus narinari,CHONDRICHTHYES,EN,Decreasing,,
2926851.0,Afrofittonia silvestris,MAGNOLIOPSIDA,VU,Decreasing,,
2927020.0,Sclerochiton preussii,MAGNOLIOPSIDA,EN,Decreasing,,
2927093.0,Achyranthes talbotii,MAGNOLIOPSIDA,NT,Decreasing,,
2927906.0,Begonia oxyanthera,MAGNOLIOPSIDA,VU,Decreasing,,
2927990.0,Begonia preussii,MAGNOLIOPSIDA,VU,Decreasing,,
2928584.0,Succisa trichotocephala,MAGNOLIOPSIDA,NT,Unknown,,
2928168.0,Lobelia columnaris,MAGNOLIOPSIDA,VU,Decreasing,,
2931859.0,Crotalaria ledermannii,MAGNOLIOPSIDA,VU,Decreasing,,
2931608.0,Begonia schaeferi,MAGNOLIOPSIDA,NT,Decreasing,,
2931769.0,Crotalaria bamendae,MAGNOLIOPSIDA,LC,Decreasing,,
2950643.0,Hippocampus algiricus,ACTINOPTERYGII,VU,Unknown,,
2956075.0,Echinorhinus brucus,CHONDRICHTHYES,EN,Decreasing,,
2956343.0,Heptranchias perlo,CHONDRICHTHYES,NT,Decreasing,,
2984512.0,Podocarpus milanjianus,PINOPSIDA,LC,Stable,,
3000415.0,Acanthopale decempedalis,MAGNOLIOPSIDA,VU,Decreasing,,
2988471.0,Cetorhinus maximus,CHONDRICHTHYES,EN,Decreasing,,
3000760.0,Brachystephanus longiflorus,MAGNOLIOPSIDA,VU,Decreasing,,
3000523.0,Asystasia glandulifera,MAGNOLIOPSIDA,VU,Decreasing,,
3001005.0,Justicia camerunensis,MAGNOLIOPSIDA,VU,Decreasing,,
3000908.0,Brillantaisia lancifolia,MAGNOLIOPSIDA,VU,Decreasing,,
3001152.0,Justicia orbicularis,MAGNOLIOPSIDA,VU,Decreasing,,
3001846.0,Xylopia africana,MAGNOLIOPSIDA,VU,Decreasing,,
3001217.0,Pseuderanthemum dispersum,MAGNOLIOPSIDA,VU,Decreasing,,
3002015.0,Astropanax mannii,MAGNOLIOPSIDA,VU,Decreasing,,
3002804.0,Dielsantha galeopsoides,MAGNOLIOPSIDA,NT,Decreasing,,
3003483.0,Dalbergia oligophylla,MAGNOLIOPSIDA,LC,Decreasing,,
3018482.0,Sclerophrys maculata,AMPHIBIA,LC,Stable,,
3027406.0,Hemisus marmoratus,AMPHIBIA,LC,Unknown,,
3027158.0,Hemisus guineensis,AMPHIBIA,LC,Unknown,,
3036276.0,Kassina senegalensis,AMPHIBIA,LC,Unknown,,
3044332.0,Mecistops cataphractus,REPTILIA,CR,Decreasing,,
3066881.0,Xenopus laevis,AMPHIBIA,LC,Increasing,,
3065864.0,Phrynobatrachus natalensis,AMPHIBIA,LC,Stable,,
3068268.0,Hildebrandtia ornata,AMPHIBIA,LC,Unknown,,
3073604.0,Tomopterna cryptotis,AMPHIBIA,LC,Stable,,
3069746.0,Ptychadena oxyrhynchus,AMPHIBIA,LC,Stable,,
3086539.0,Cyclanorbis elegans,REPTILIA,CR,Decreasing,,
3095153.0,Ginglymostoma cirratum,CHONDRICHTHYES,VU,Decreasing,,
3096618.0,Etmopterus bigelowi,CHONDRICHTHYES,LC,Stable,,
3094326.0,Carcharhinus signatus,CHONDRICHTHYES,EN,Decreasing,,
3102796.0,Ctenopharyngodon idella,ACTINOPTERYGII,LC,Unknown,,
3100119.0,Poecilia reticulata,ACTINOPTERYGII,LC,Stable,,
3111662.0,Dalatias licha,CHONDRICHTHYES,VU,Decreasing,,
3114823.0,Mallotus oppositifolius,MAGNOLIOPSIDA,LC,Unknown,,
3114683.0,Ilex mitis,MAGNOLIOPSIDA,LC,Decreasing,,
3115494.0,Pterocarpus mildbraedii,MAGNOLIOPSIDA,LC,Unknown,,
3117109.0,Lannea welwitschii,MAGNOLIOPSIDA,LC,Unknown,,
3154801.0,Hexanchus griseus,CHONDRICHTHYES,LR/nt,Unknown,,
3142703.0,Entomacrodus cadenati,ACTINOPTERYGII,LC,Stable,,
3123409.0,Gymnura altavela,CHONDRICHTHYES,EN,Decreasing,,
3155700.0,Choeropsis liberiensis,MAMMALIA,EN,Decreasing,,
3162314.0,Hipposideros abae,MAMMALIA,LC,Unknown,,
3155903.0,Choeropsis liberiensis,MAMMALIA,EN,Decreasing,,
3162488.0,Hipposideros abae,MAMMALIA,NT,Decreasing,,
3162922.0,Hippopotamus amphibius,MAMMALIA,VU,Decreasing,,
3163374.0,Hippopotamus amphibius,MAMMALIA,RE,Unknown,,
3163790.0,Hippopotamus amphibius,MAMMALIA,VU,Decreasing,,
3164584.0,Hipposideros beatus,MAMMALIA,LC,Decreasing,,
3166188.0,Hipposideros caffer,MAMMALIA,LC,Decreasing,,
3164769.0,Hipposideros beatus,MAMMALIA,LC,Decreasing,,
3166483.0,Hipposideros caffer,MAMMALIA,DD,Unknown,,
3169035.0,Hipposideros curtus,MAMMALIA,VU,Decreasing,,
3166805.0,Hipposideros caffer,MAMMALIA,LC,Decreasing,,
3169304.0,Doryrhina cyclops,MAMMALIA,LC,Decreasing,,
3169535.0,Doryrhina cyclops,MAMMALIA,LC,Decreasing,,
3171363.0,Hipposideros fuliginosus,MAMMALIA,LC,Decreasing,,
3171542.0,Hipposideros fuliginosus,MAMMALIA,NT,Decreasing,,
3172901.0,Hipposideros jonesi,MAMMALIA,LR/nt,Unknown,,
3172921.0,Hipposideros jonesi,MAMMALIA,NT,Decreasing,,
3176913.0,Hipposideros ruber,MAMMALIA,LC,Unknown,,
3173067.0,Hipposideros jonesi,MAMMALIA,NT,Unknown,,
3177161.0,Hipposideros ruber,MAMMALIA,LC,Unknown,,
3178972.0,Hippotragus equinus,MAMMALIA,LC,Decreasing,,
3179271.0,Hippotragus equinus,MAMMALIA,LR/cd,Decreasing,,
3188449.0,Hyaena hyaena,MAMMALIA,VU,Decreasing,,
3188162.0,Hyaena hyaena,MAMMALIA,LR/nt,Unknown,,
3188829.0,Hyaena hyaena,MAMMALIA,NT,Decreasing,,
3190662.0,Hybomys trivirgatus,MAMMALIA,LC,Stable,,
3190787.0,Hybomys trivirgatus,MAMMALIA,LC,Stable,,
3190891.0,Hybomys univittatus,MAMMALIA,LC,Stable,,
3195444.0,Hyemoschus aquaticus,MAMMALIA,LR/nt,Unknown,,
3191037.0,Hybomys univittatus,MAMMALIA,LC,Stable,,
3195464.0,Hyemoschus aquaticus,MAMMALIA,LC,Decreasing,,
3195657.0,Hyemoschus aquaticus,MAMMALIA,DD,Decreasing,,
3202312.0,Hylomyscus alleni,MAMMALIA,LC,Stable,,
3202461.0,Hylomyscus alleni,MAMMALIA,LC,Stable,,
3210540.0,Hypsignathus monstrosus,MAMMALIA,LC,Unknown,,
3210767.0,Hypsignathus monstrosus,MAMMALIA,LC,Unknown,,
3211187.0,Hystrix cristata,MAMMALIA,LC,Unknown,,
3211438.0,Hystrix cristata,MAMMALIA,LC,Unknown,,
3211666.0,Hystrix cristata,MAMMALIA,LC,Unknown,,
3212002.0,Hystrix cristata,MAMMALIA,LR/nt,Unknown,,
3226219.0,Jaculus jaculus,MAMMALIA,LC,Stable,,
3226383.0,Jaculus jaculus,MAMMALIA,LC,Unknown,,
3234045.0,Kerivoula lanosa,MAMMALIA,LC,Unknown,,
3226599.0,Jaculus jaculus,MAMMALIA,LC,Unknown,,
3233896.0,Kerivoula lanosa,MAMMALIA,LC,Unknown,,
3236420.0,Kerivoula smithii,MAMMALIA,LC,Unknown,,
3236521.0,Kerivoula smithii,MAMMALIA,LC,Unknown,,
3238083.0,Kinixys erosa,REPTILIA,DD,Unknown,,
3241978.0,Kobus ellipsiprymnus,MAMMALIA,LC,Decreasing,,
3238276.0,Kinixys homeana,REPTILIA,VU,Decreasing,,
3242276.0,Kobus ellipsiprymnus,MAMMALIA,LR/cd,Decreasing,,
3242508.0,Kobus kob,MAMMALIA,LC,Decreasing,,
3244307.0,Kogia breviceps,MAMMALIA,LR/lc,Unknown,,
3242793.0,Kobus kob,MAMMALIA,LR/cd,Decreasing,,
3244981.0,Kogia breviceps,MAMMALIA,DD,Unknown,,
3245998.0,Kogia sima,MAMMALIA,LR/lc,Unknown,,
3246652.0,Kogia sima,MAMMALIA,DD,Unknown,,
3274907.0,Lavia frons,MAMMALIA,LC,Stable,,
3275132.0,Lavia frons,MAMMALIA,LC,Stable,,
3286162.0,Lemniscomys striatus,MAMMALIA,LC,Increasing,,
3286396.0,Lemniscomys striatus,MAMMALIA,LC,Increasing,,
3292503.0,Lepidochelys olivacea,REPTILIA,VU,Decreasing,,
3298935.0,Leptailurus serval,MAMMALIA,LC,Decreasing,,
3299247.0,Leptailurus serval,MAMMALIA,CR,Decreasing,,
3299635.0,Leptailurus serval,MAMMALIA,LC,Stable,,
3338017.0,Lophuromys sikapusi,MAMMALIA,LC,Unknown,,
3332434.0,Lophocebus albigena,MAMMALIA,LR/lc,Unknown,,
3338188.0,Lophuromys sikapusi,MAMMALIA,LC,Unknown,,
3339343.0,Loxodonta africana,MAMMALIA,VU,Increasing,,
3339950.0,Loxodonta africana,MAMMALIA,VU,Unknown,,
3344695.0,Hydrictis maculicollis,MAMMALIA,LC,Decreasing,,
3344979.0,Hydrictis maculicollis,MAMMALIA,LC,Stable,,
3348278.0,Lycaon pictus,MAMMALIA,EN,Decreasing,,
3348581.0,Lycaon pictus,MAMMALIA,EN,Unknown,,
3348602.0,Lycaon pictus,MAMMALIA,CR,Decreasing,,
3374492.0,Malacomys edwardsi,MAMMALIA,LC,Unknown,,
3348905.0,Lycaon pictus,MAMMALIA,EN,Decreasing,,
3374680.0,Malacomys longipes,MAMMALIA,LC,Unknown,,
3374586.0,Malacomys edwardsi,MAMMALIA,LC,Unknown,,
3374803.0,Malacomys longipes,MAMMALIA,LC,Unknown,,
3377185.0,Mandrillus leucophaeus,MAMMALIA,EN,Unknown,,
3378589.0,Smutsia gigantea,MAMMALIA,NT,Decreasing,,
3377064.0,Mandrillus leucophaeus,MAMMALIA,EN,Unknown,,
3380192.0,Phataginus tetradactyla,MAMMALIA,LR/lc,Unknown,,
3379972.0,Phataginus tetradactyla,MAMMALIA,LC,Decreasing,,
3378844.0,Smutsia gigantea,MAMMALIA,LR/lc,Unknown,,
3380327.0,Phataginus tricuspis,MAMMALIA,NT,Decreasing,,
3392041.0,Mastomys erythroleucus,MAMMALIA,LC,Stable,,
3380570.0,Phataginus tricuspis,MAMMALIA,LR/lc,Unknown,,
3392270.0,Mastomys erythroleucus,MAMMALIA,,Stable,,
3392490.0,Mastomys erythroleucus,MAMMALIA,LC,Stable,,
3392767.0,Mastomys natalensis,MAMMALIA,LC,Stable,,
3393058.0,Mastomys natalensis,MAMMALIA,LC,Stable,,
3405371.0,Megaptera novaeangliae,MAMMALIA,LC,Increasing,,
3425718.0,Mesoplodon densirostris,MAMMALIA,DD,Unknown,,
3427527.0,Mesoplodon europaeus,MAMMALIA,DD,Unknown,,
3426474.0,Mesoplodon densirostris,MAMMALIA,DD,Unknown,,
3432379.0,Epinephelus aeneus,ACTINOPTERYGII,NT,Decreasing,,
3432713.0,Epinephelus aeneus,ACTINOPTERYGII,NT,Decreasing,,
3434288.0,Cephalopholis furcifer,ACTINOPTERYGII,LC,Stable,,
3438672.0,Cephalopholis nigri,ACTINOPTERYGII,LC,Unknown,,
3444148.0,Mycteroperca costae,ACTINOPTERYGII,DD,Unknown,,
3445534.0,Mycteroperca goreensis,ACTINOPTERYGII,DD,Unknown,,
3444519.0,Mycteroperca costae,ACTINOPTERYGII,DD,Unknown,,
3453713.0,Mycteroperca caninus,ACTINOPTERYGII,DD,Unknown,,
3454085.0,Mycteroperca caninus,ACTINOPTERYGII,DD,Unknown,,
3460525.0,Cephalopholis taeniops,ACTINOPTERYGII,DD,Unknown,,
3462700.0,Hyporthodus haifensis,ACTINOPTERYGII,DD,Unknown,,
3462956.0,Hyporthodus haifensis,ACTINOPTERYGII,DD,Unknown,,
3558498.0,Siderastrea radians,ANTHOZOA,LC,Stable,,
3599075.0,Schizoculina fissipara,ANTHOZOA,DD,Unknown,,
3646174.0,Montastraea cavernosa,ANTHOZOA,LC,Stable,,
3723011.0,Porites porites,ANTHOZOA,LC,Stable,,
3819647.0,Favia fragum,ANTHOZOA,LC,Stable,,
3749524.0,Astrangia poculata,ANTHOZOA,LC,Unknown,,
3820937.0,Schizoculina africana,ANTHOZOA,DD,Unknown,,
3888773.0,Sudanonautes aubryi,MALACOSTRACA,LC,Stable,,
3861919.0,Porites astreoides,ANTHOZOA,LC,Increasing,,
3893486.0,Epomophorus pusillus,MAMMALIA,LC,Stable,,
3893703.0,Epomophorus pusillus,MAMMALIA,LC,Stable,,
3940700.0,Sudanonautes floweri,MALACOSTRACA,LC,Stable,,
3987868.0,Sudanonautes nigeria,MALACOSTRACA,DD,Unknown,,
3990973.0,Potamonautes ecorssei,MALACOSTRACA,LC,Stable,,
4005184.0,Potamonautes reidi,MALACOSTRACA,VU,Unknown,,
4010509.0,Sudanonautes africanus,MALACOSTRACA,LC,Stable,,
4033268.0,Potamonemus sachsi,MALACOSTRACA,VU,Unknown,,
4030247.0,Sudanonautes granulatus,MALACOSTRACA,LC,Stable,,
4057586.0,Sudanonautes monodi,MALACOSTRACA,LC,Stable,,
4046322.0,Sudanonautes kagoroensis,MALACOSTRACA,LC,Unknown,,
4129766.0,Macronycteris vittata,MAMMALIA,NT,Decreasing,,
4145189.0,Mimetillus moloneyi,MAMMALIA,LC,Unknown,,
4145374.0,Mimetillus moloneyi,MAMMALIA,LC,Unknown,,
4146441.0,Mugil cephalus,ACTINOPTERYGII,LC,Unknown,,
4160556.0,Miniopterus schreibersii,MAMMALIA,NT,Decreasing,,
4147805.0,Mugil cephalus,ACTINOPTERYGII,LC,Stable,,
4160975.0,Miniopterus schreibersii,MAMMALIA,LC,Unknown,,
4161341.0,Miniopterus schreibersii,MAMMALIA,NT,Decreasing,,
4179276.0,Chelon saliens,ACTINOPTERYGII,LC,Unknown,,
4178805.0,Chelon saliens,ACTINOPTERYGII,LC,Stable,,
4193719.0,Mus musculoides,MAMMALIA,LC,Unknown,,
4255990.0,Kassina wazae,AMPHIBIA,DD,Unknown,,
4179652.0,Chelon saliens,ACTINOPTERYGII,LC,Unknown,,
4313662.0,Homo sapiens,MAMMALIA,LC,Increasing,,
4259825.0,Chlorocebus tantalus,MAMMALIA,LC,Stable,,
4317062.0,Crocidura virgata,MAMMALIA,DD,Unknown,,
4355400.0,Mops brachypterus,MAMMALIA,LC,Unknown,,
4334244.0,Pipistrellus hesperidus,MAMMALIA,LC,Unknown,,
4355961.0,Mops condylurus,MAMMALIA,LC,Unknown,,
4355573.0,Mops brachypterus,MAMMALIA,LC,Unknown,,
4355738.0,Mops condylurus,MAMMALIA,LC,Unknown,,
4356899.0,Mops midas,MAMMALIA,LC,Decreasing,,
4356603.0,Mops midas,MAMMALIA,LC,Decreasing,,
4357379.0,Mops nanulus,MAMMALIA,LC,Unknown,,
4357516.0,Mops nanulus,MAMMALIA,LC,Unknown,,
4359068.0,Mops thersites,MAMMALIA,LC,Stable,,
4358891.0,Mops thersites,MAMMALIA,LC,Stable,,
4359241.0,Mops trevori,MAMMALIA,DD,Decreasing,,
4359358.0,Mops trevori,MAMMALIA,VU,Decreasing,,
4364781.0,Mungos gambianus,MAMMALIA,LC,Stable,,
4364905.0,Mungos gambianus,MAMMALIA,DD,Unknown,,
4372287.0,Mus haussa,MAMMALIA,LC,Stable,,
4372424.0,Mus haussa,MAMMALIA,LC,Stable,,
4374092.0,Mus minutoides,MAMMALIA,LC,Stable,,
4377324.0,Mus setulosus,MAMMALIA,LC,Stable,,
4377477.0,Mus setulosus,MAMMALIA,LC,Stable,,
4387489.0,Mycteroperca rubra,ACTINOPTERYGII,LC,Unknown,,
4388114.0,Mycteroperca rubra,ACTINOPTERYGII,DD,Unknown,,
4387820.0,Mycteroperca rubra,ACTINOPTERYGII,LC,Unknown,,
4391686.0,Myopterus whitleyi,MAMMALIA,LC,Decreasing,,
4391805.0,Myopterus whitleyi,MAMMALIA,LC,Decreasing,,
4392637.0,Myosciurus pumilio,MAMMALIA,VU,Unknown,,
4409847.0,Myotis bocagii,MAMMALIA,LC,Unknown,,
4409623.0,Myotis bocagii,MAMMALIA,LC,Unknown,,
4416669.0,Myotis morrisi,MAMMALIA,VU,Unknown,,
4416690.0,Myotis morrisi,MAMMALIA,DD,Unknown,,
4416790.0,Myotis morrisi,MAMMALIA,VU,Unknown,,
4433185.0,Nanonycteris veldkampii,MAMMALIA,LC,Unknown,,
4449129.0,Neotragus batesi,MAMMALIA,LC,Stable,,
4433335.0,Nanonycteris veldkampii,MAMMALIA,LC,Unknown,,
4449269.0,Neotragus batesi,MAMMALIA,LR/nt,Decreasing,,
4450516.0,Vitta cristata,GASTROPODA,LC,Unknown,,
4450756.0,Vitta cristata,GASTROPODA,LC,Unknown,,
4476163.0,Nycteris arge,MAMMALIA,LC,Stable,,
4476351.0,Nycteris arge,MAMMALIA,LC,Stable,,
4476785.0,Nycteris gambiensis,MAMMALIA,LC,Unknown,,
4476946.0,Nycteris gambiensis,MAMMALIA,LC,Unknown,,
4477318.0,Nycteris grandis,MAMMALIA,LC,Unknown,,
4477120.0,Nycteris grandis,MAMMALIA,LC,Decreasing,,
4477525.0,Nycteris hispida,MAMMALIA,LC,Stable,,
4478575.0,Nycteris macrotis,MAMMALIA,LC,Unknown,,
4478833.0,Nycteris macrotis,MAMMALIA,LC,Unknown,,
4477760.0,Nycteris hispida,MAMMALIA,LC,Stable,,
4480023.0,Nycteris thebaica,MAMMALIA,DD,Unknown,,
4479668.0,Nycteris thebaica,MAMMALIA,LC,Unknown,,
4480382.0,Nycteris thebaica,MAMMALIA,LC,Unknown,,
4498082.0,Oenomys hypoxanthus,MAMMALIA,LC,Stable,,
4497914.0,Oenomys hypoxanthus,MAMMALIA,LC,Stable,,
4581323.0,Orcinus orca,MAMMALIA,DD,Unknown,,
4588449.0,Synaphobranchus affinis,ACTINOPTERYGII,LC,Stable,,
4602802.0,Bathyuroconger vicinus,ACTINOPTERYGII,LC,Unknown,,
4606431.0,Arnoglossus imperialis,ACTINOPTERYGII,LC,Unknown,,
4606819.0,Arnoglossus imperialis,ACTINOPTERYGII,LC,Unknown,,
4609430.0,Lophodolos indicus,ACTINOPTERYGII,LC,Unknown,,
4613866.0,Coryphaena hippurus,ACTINOPTERYGII,LC,Stable,,
4612712.0,Coryphaena hippurus,ACTINOPTERYGII,LC,Unknown,,
4625723.0,Hypleurochilus bananensis,ACTINOPTERYGII,LC,Unknown,,
4635834.0,Thalassobathia pelagica,ACTINOPTERYGII,LC,Unknown,,
4614989.0,Coryphaena hippurus,ACTINOPTERYGII,LC,Stable,,
4636401.0,Talismania mekistonema,ACTINOPTERYGII,LC,Unknown,,
4640485.0,Astronesthes richardsoni,ACTINOPTERYGII,LC,Unknown,,
4638603.0,Caranx crysos,ACTINOPTERYGII,LC,Stable,,
4637970.0,Caranx crysos,ACTINOPTERYGII,LC,Unknown,,
4642345.0,Alepisaurus ferox,ACTINOPTERYGII,DD,Unknown,,
4648434.0,Platybelone argalus,ACTINOPTERYGII,LC,Stable,,
4650367.0,Oreotragus oreotragus,MAMMALIA,LC,Stable,,
4650586.0,Oreotragus oreotragus,MAMMALIA,LR/cd,Decreasing,,
4655230.0,Myctophum spinosum,ACTINOPTERYGII,LC,Unknown,,
4660701.0,Solea triophthalma,ACTINOPTERYGII,DD,Unknown,,
4666683.0,Chaenophryne longiceps,ACTINOPTERYGII,LC,Unknown,,
4686634.0,Bregmaceros atlanticus,ACTINOPTERYGII,LC,Unknown,,
4687037.0,Argyropelecus hemigymnus,ACTINOPTERYGII,LC,Stable,,
4687559.0,Argyropelecus hemigymnus,ACTINOPTERYGII,LC,Unknown,,
4689517.0,Anomalurus derbianus,MAMMALIA,LC,Unknown,,
4689709.0,Anomalurus derbianus,MAMMALIA,LC,Unknown,,
4696428.0,Alectis ciliaris,ACTINOPTERYGII,LC,Unknown,,
4701918.0,Sarda sarda,ACTINOPTERYGII,LC,Stable,,
4703085.0,Sarda sarda,ACTINOPTERYGII,LC,Stable,,
4702530.0,Sarda sarda,ACTINOPTERYGII,LC,Stable,,
4721509.0,Remora brachyptera,ACTINOPTERYGII,DD,Unknown,,
4738098.0,Pomadasys incisus,ACTINOPTERYGII,LC,Unknown,,
4737699.0,Pomadasys incisus,ACTINOPTERYGII,LC,Unknown,,
4739868.0,Scopeloberyx opisthopterus,ACTINOPTERYGII,LC,Unknown,,
4741128.0,Nessorhamphus danae,ACTINOPTERYGII,LC,Unknown,,
4747607.0,Dicologlossa cuneata,ACTINOPTERYGII,LC,Unknown,,
4747966.0,Dicologlossa cuneata,ACTINOPTERYGII,DD,Unknown,,
4748516.0,Coelorinchus caelorhincus,ACTINOPTERYGII,DD,Unknown,,
4756653.0,Synaphobranchus kaupii,ACTINOPTERYGII,LC,Stable,,
4757392.0,Dentex congoensis,ACTINOPTERYGII,LC,Unknown,,
4760743.0,Malacocephalus occidentalis,ACTINOPTERYGII,LC,Unknown,,
4795038.0,Physella acuta,GASTROPODA,,Unknown,,
4767285.0,Schedophilus pemarco,ACTINOPTERYGII,LC,Unknown,,
4819657.0,Melanoides tuberculata,GASTROPODA,LC,Unknown,,
4821099.0,Melanoides tuberculata,GASTROPODA,LC,Unknown,,
4822337.0,Oryx dammah,MAMMALIA,EW,Unknown,,
4822507.0,Oryx dammah,MAMMALIA,RE,Unknown,,
4822675.0,Oryx dammah,MAMMALIA,EW,Unknown,,
4931429.0,Osteolaemus tetraspis,REPTILIA,VU,Unknown,,
4965933.0,Otomys occidentalis,MAMMALIA,EN,Unknown,,
4965956.0,Otomys occidentalis,MAMMALIA,VU,Decreasing,,
4966045.0,Otomys occidentalis,MAMMALIA,VU,Unknown,,
5067272.0,Chamaeleo africanus,REPTILIA,,Unknown,,
5074282.0,Ourebia ourebi,MAMMALIA,LR/cd,Decreasing,,
5178974.0,Cyperus flavescens,LILIOPSIDA,LC,Unknown,,
5073972.0,Ourebia ourebi,MAMMALIA,LC,Decreasing,,
5189067.0,Cyperus rotundus,LILIOPSIDA,LC,Increasing,,
5189904.0,Fuirena ciliaris,LILIOPSIDA,LC,Unknown,,
5188276.0,Cyperus rotundus,LILIOPSIDA,LC,Unknown,,
5192314.0,Bulbostylis hispidula,LILIOPSIDA,LC,Stable,,
5191385.0,Chlorophytum filipendulum,LILIOPSIDA,LC,Unknown,,
5212500.0,Chlorocypha dispar,INSECTA,LC,Unknown,,
5212698.0,Chlorocypha dispar,INSECTA,LC,Unknown,,
5213314.0,Cyanothemis simpsoni,INSECTA,LC,Unknown,,
5213486.0,Cyanothemis simpsoni,INSECTA,LC,Unknown,,
5212904.0,Chlorocypha dispar,INSECTA,LC,Unknown,,
5213682.0,Cyanothemis simpsoni,INSECTA,LC,Unknown,,
5215576.0,Zygonyx speciosus,INSECTA,LC,Unknown,,
5215466.0,Zygonyx speciosus,INSECTA,LC,Unknown,,
5215767.0,Zygonyx speciosus,INSECTA,LC,Unknown,,
5220063.0,Nesciothemis pujoli,INSECTA,LC,Unknown,,
5220248.0,Nesciothemis pujoli,INSECTA,LC,Unknown,,
5220443.0,Nesciothemis pujoli,INSECTA,LC,Unknown,,
5222930.0,Micromacromia zygoptera,INSECTA,LC,Unknown,,
5222744.0,Micromacromia zygoptera,INSECTA,LC,Unknown,,
5223143.0,Micromacromia zygoptera,INSECTA,LC,Unknown,,
5225291.0,Phyllomacromia contumax,INSECTA,LC,Unknown,,
5224980.0,Phyllomacromia contumax,INSECTA,LC,Unknown,,
5226923.0,Tetrathemis godiardi,INSECTA,LC,Unknown,,
